source,tag,division_code,division_name,section_code,section_name,cos,rank
regpat,H05K1/189,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4404984414577484,1
regpat,H05K13,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5297369956970215,1
regpat,H05K2201,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5233075022697449,1
regpat,H05K2201/10106,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.40203937888145447,1
regpat,H05K2201/10151,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.424703985452652,1
regpat,H05K2201/10189,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3969588577747345,1
regpat,H05K2203,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5733509063720703,1
regpat,H05K3,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5771598815917969,1
regpat,H05K3/28,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5172973275184631,1
regpat,H05K3/284,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36086034774780273,1
regpat,H05K3/284,32,Other manufacturing,C,MANUFACTURING,0.370151162147522,2
regpat,H05K3/284,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36086034774780273,3
regpat,H05K3/46,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.44438326358795166,1
regpat,H05K5,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.562470555305481,1
regpat,H05K5/0217,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3954528272151947,1
regpat,H05K5/03,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.48170700669288635,1
regpat,H05K7,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5568084120750427,1
regpat,H05K7/20,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.47026240825653076,1
regpat,H05K7/2039,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4956813156604767,1
regpat,H05K9,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4625787138938904,1
regpat,H05K9,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4625787138938904,2
regpat,H10B,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5192508697509766,1
regpat,H10B12,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.48268014192581177,1
regpat,H10B43,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5795381665229797,1
regpat,H10B43/27,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5025025606155396,1
regpat,H10B63,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.33144572377204895,1
regpat,H10B63,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.33144572377204895,2
regpat,H10K,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4640738368034363,1
regpat,H10K10,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.5402006506919861,1
regpat,H10K10/466,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3904428482055664,1
regpat,H10K2101,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.3730028569698334,1
regpat,H10K2101/10,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4076840877532959,1
regpat,H10K2101/10,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4076840877532959,2
regpat,H10K2102,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.3154229521751404,1
regpat,H10K2102/103,45,Trade and repair of motor vehicles and motorcycles,G,WHOLESALE AND RETAIL TRADE,0.5070996284484863,1
regpat,H10K2102/103,95,"Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles",T,OTHER SERVICE ACTIVITIES,0.506665825843811,2
regpat,H10K2102/311,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.28147628903388977,1
regpat,H10K2102/351,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5095829963684082,1
regpat,H10K30,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.402053564786911,1
regpat,H10K30/30,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4118592143058777,1
regpat,H10K30/50,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.33817166090011597,1
regpat,H10K50,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2964541018009186,1
regpat,H10K50/12,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.26659098267555237,1
regpat,H10K50/12,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.26659098267555237,2
regpat,H10K50/14,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.3571745455265045,1
regpat,H10K50/15,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4050268828868866,1
regpat,H10K50/16,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3278011381626129,1
regpat,H10K50/171,80,Investigation and security activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.6609954833984375,1
regpat,H10K50/805,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.34107398986816406,1
regpat,H10K50/84,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.46101194620132446,1
regpat,H10K50/8426,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5348170399665833,1
regpat,H10K59,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4114275872707367,1
regpat,H10K59/12,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.633367657661438,1
regpat,H10K59/1201,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.46503445506095886,1
regpat,H10K59/121,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4826715886592865,1
regpat,H10K59/1213,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36514484882354736,1
regpat,H10K59/122,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.40212249755859375,1
regpat,H10K59/124,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.31700167059898376,1
regpat,H10K59/124,27,Manufacture of electrical equipment,C,MANUFACTURING,0.32603326439857483,2
regpat,H10K59/124,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.31700167059898376,3
regpat,H10K59/124,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.3095329701900482,4
regpat,H10K59/131,80,Investigation and security activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.7008422613143921,1
regpat,H10K59/35,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3729064166545868,1
regpat,H10K59/353,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.28318604826927185,1
regpat,H10K59/353,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.29105865955352783,2
regpat,H10K59/38,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.43220633268356323,1
regpat,H10K59/40,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4056214988231659,1
regpat,H10K59/873,65,"Insurance, reinsurance and pension funding, except compulsory social security",L,FINANCIAL AND INSURANCE ACTIVITIES,0.6365324258804321,1
regpat,H10K71,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2966006398200989,1
regpat,H10K71/12,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.6636607050895691,1
regpat,H10K71/40,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.44304540753364563,1
regpat,H10K77/111,95,"Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles",T,OTHER SERVICE ACTIVITIES,0.6533415913581848,1
regpat,H10K85,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.2954714894294739,1
regpat,H10K85/111,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36363446712493896,1
regpat,H10K85/113,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5647801160812378,1
regpat,H10K85/1135,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.6318219304084778,1
regpat,H10K85/115,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.32780593633651733,1
regpat,H10K85/30,65,"Insurance, reinsurance and pension funding, except compulsory social security",L,FINANCIAL AND INSURANCE ACTIVITIES,0.5898436307907104,1
regpat,H10K85/324,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.6206444501876831,1
regpat,H10K85/342,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4120514690876007,1
regpat,H10K85/40,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3569221794605255,1
regpat,H10K85/60,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5722041726112366,1
regpat,H10K85/615,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5359243154525757,1
regpat,H10K85/622,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5860114693641663,1
regpat,H10K85/631,,,,,0.13857057690620422,0
regpat,H10K85/636,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3453008532524109,1
regpat,H10K85/636,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.343144953250885,2
regpat,H10K85/654,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.6422430872917175,1
regpat,H10K85/657,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5513614416122437,1
regpat,H10N,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.561987042427063,1
regpat,H10N10,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4195663630962372,1
regpat,H10N10/13,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.43716561794281006,1
regpat,H10N30,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.49510645866394043,1
regpat,H10N30/50,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.41842350363731384,1
regpat,H10N50/01,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4104156196117401,1
regpat,H10N50/10,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.33403947949409485,1
regpat,H10N60,27,Manufacture of electrical equipment,C,MANUFACTURING,0.32193928956985474,1
regpat,H10N70,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.49938830733299255,1
regpat,H10N70/826,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.48903942108154297,1
regpat,Y02A,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.3868124783039093,1
regpat,Y02A,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.404401034116745,2
regpat,Y02A20,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.49122855067253113,1
regpat,Y02A20/131,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.3807777762413025,1
regpat,Y02A30,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.3590981364250183,1
regpat,Y02A40,42,Civil engineering,F,CONSTRUCTION,0.4248853921890259,1
regpat,Y02A40/146,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.39567652344703674,1
regpat,Y02A40/20,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.35048815608024597,1
regpat,Y02A40/20,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.3872736692428589,2
regpat,Y02A40/20,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3453660309314728,3
regpat,Y02A40/20,80,Investigation and security activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.3437187969684601,4
regpat,Y02A40/20,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.34126371145248413,5
regpat,Y02A40/25,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.3405364155769348,1
regpat,Y02A40/81,01,"Crop and animal production, hunting and related service activities",A,"AGRICULTURE, FORESTRY AND FISHING",0.3939516544342041,1
regpat,Y02A50/20,42,Civil engineering,F,CONSTRUCTION,0.3334711194038391,1
regpat,Y02A50/30,41,Construction of residential and non-residential buildings,F,CONSTRUCTION,0.40091052651405334,1
regpat,Y02A90/10,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3822212517261505,1
regpat,Y02B,41,Construction of residential and non-residential buildings,F,CONSTRUCTION,0.47226887941360474,1
regpat,Y02B,41,Construction of residential and non-residential buildings,F,CONSTRUCTION,0.47226887941360474,2
regpat,Y02B10/10,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.39630499482154846,1
regpat,Y02B10/20,41,Construction of residential and non-residential buildings,F,CONSTRUCTION,0.38322070240974426,1
regpat,Y02B10/30,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.40855950117111206,1
regpat,Y02B10/70,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3928620517253876,1
regpat,Y02B20,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4249991774559021,1
regpat,Y02B20/30,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4191175401210785,1
regpat,Y02B20/40,27,Manufacture of electrical equipment,C,MANUFACTURING,0.43743523955345154,1
regpat,Y02B30,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4899439811706543,1
regpat,Y02B30/56,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.3942606449127197,1
regpat,Y02B30/70,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.3485785722732544,1
regpat,Y02B30/70,27,Manufacture of electrical equipment,C,MANUFACTURING,0.34255194664001465,2
regpat,Y02B40,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4290781021118164,1
regpat,Y02B40,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.41758662462234497,2
regpat,Y02B70/10,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.35213422775268555,1
regpat,Y02B70/30,27,Manufacture of electrical equipment,C,MANUFACTURING,0.42052072286605835,1
regpat,Y02B70/3225,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.39641839265823364,1
regpat,Y02B90/10,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3933732807636261,1
regpat,Y02B90/10,27,Manufacture of electrical equipment,C,MANUFACTURING,0.38780686259269714,2
regpat,Y02B90/10,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3862857222557068,3
regpat,Y02B90/20,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.3972415626049042,1
regpat,Y02C,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.38525500893592834,1
regpat,Y02C,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.38525500893592834,2
regpat,Y02C20/40,06,Extraction of crude petroleum and natural gas,B,MINING AND QUARRYING,0.4291764497756958,1
regpat,Y02D,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.6253371238708496,1
regpat,Y02D10,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5152049660682678,1
regpat,Y02D30/50,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4749520719051361,1
regpat,Y02D30/70,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.42442068457603455,1
regpat,Y02E,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.45395660400390625,1
regpat,Y02E10,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4143332839012146,1
regpat,Y02E10/10,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4128323793411255,1
regpat,Y02E10/10,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4128323793411255,2
regpat,Y02E10/20,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4757697284221649,1
regpat,Y02E10/30,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4199914336204529,1
regpat,Y02E10/30,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4199914336204529,2
